"STOCK_CODE","STOCK_NAME","MARKET_TYPE","SECTOR","LISTED_DATE","STATUS"
"095340","아이에스시","KOSDAQ GLOBAL","기계장비 및 관련 물품 도매업",07/10/01,"ACTIVE"
"212710","아이에스티이","KOSDAQ","반도체 제조업",25/02/12,"ACTIVE"
"307180","아이엘","KOSDAQ","전구 및 조명장치 제조업",18/12/21,"ACTIVE"
"101390","아이엠","KOSDAQ","전자부품 제조업",08/07/23,"ACTIVE"
"139130","아이엠금융지주보통주","KOSPI","기타 금융업",11/06/07,"ACTIVE"
"493280","아이엠바이오로직스","KOSDAQ","자연과학 및 공학 연구개발업",26/03/20,"ACTIVE"
"456570","아이엠지티","KONEX","의료용품 및 기타 의약 관련제품 제조업",23/07/19,"ACTIVE"
"447690","아이오바이오","KONEX","의료용 기기 제조업",22/12/28,"ACTIVE"
"031310","아이즈비전","KOSDAQ","전기 통신업",97/07/25,"ACTIVE"
"462980","아이지넷","KOSDAQ","기타 정보 서비스업",25/02/04,"ACTIVE"
"059100","아이컴포넌트","KOSDAQ","전자부품 제조업",08/12/16,"ACTIVE"
"149010","아이케이세미콘","KONEX","반도체 제조업",14/11/14,"ACTIVE"
"175250","아이큐어","KOSDAQ","기타 화학제품 제조업",18/07/12,"ACTIVE"
"119830","아이텍","KOSDAQ","그외 기타 전문, 과학 및 기술 서비스업",10/10/26,"ACTIVE"
"052770","아이톡시","KOSDAQ","소프트웨어 개발 및 공급업",02/08/22,"ACTIVE"
"010280","아이티센엔텍","KOSDAQ","컴퓨터 프로그래밍, 시스템 통합 및 관리업",00/04/14,"ACTIVE"
"232830","아이티센피엔에스","KOSDAQ","소프트웨어 개발 및 공급업",23/06/29,"ACTIVE"
"372800","아이티아이즈","KOSDAQ","소프트웨어 개발 및 공급업",21/11/11,"ACTIVE"
"309710","아이티켐","KOSDAQ","기초 의약물질 제조업",25/08/07,"ACTIVE"
"114840","아이패밀리에스씨","KOSDAQ","기타 화학제품 제조업",21/10/28,"ACTIVE"
"139990","아주스틸보통주","KOSPI","1차 철강 제조업",21/08/20,"ACTIVE"
"027360","아주아이비투자","KOSDAQ","기타 금융업",18/11/21,"ACTIVE"
"013310","아진산업","KOSDAQ","자동차 신품 부품 제조업",15/12/22,"ACTIVE"
"009320","아진전자부품보통주","KOSPI","자동차 신품 부품 제조업",89/08/25,"ACTIVE"
"0007C0","아크릴","KOSDAQ","소프트웨어 개발 및 공급업",25/12/16,"ACTIVE"
"203690","아크솔루션스","KOSDAQ","펄프, 종이 및 판지 제조업",14/09/30,"ACTIVE"
"158430","아톤","KOSDAQ","소프트웨어 개발 및 공급업",19/10/17,"ACTIVE"
"321820","아티스트컴퍼니","KOSDAQ","창작 및 예술관련 서비스업",21/02/03,"ACTIVE"
"149300","아퓨어스","KONEX","자연과학 및 공학 연구개발업",19/09/03,"ACTIVE"
"001540","안국약품","KOSDAQ","의약품 제조업",00/06/15,"ACTIVE"
"251280","안지오랩","KONEX","자연과학 및 공학 연구개발업",16/10/25,"ACTIVE"
"065660","안트로젠","KOSDAQ","기타 전문 도매업",16/02/15,"ACTIVE"
"001780","알루코 보통주","KOSPI","1차 비철금속 제조업",07/06/07,"ACTIVE"
"354320","알멕","KOSDAQ","1차 비철금속 제조업",23/06/30,"ACTIVE"
"361570","알비더블유","KOSDAQ","오디오물 출판 및 원판 녹음업",21/11/22,"ACTIVE"
"131370","알서포트","KOSDAQ","소프트웨어 개발 및 공급업",11/01/05,"ACTIVE"
"140670","알에스오토메이션","KOSDAQ","전자부품 제조업",17/08/11,"ACTIVE"
"096610","알에프세미","KOSDAQ","반도체 제조업",07/11/20,"ACTIVE"
"474610","알에프시스템즈","KOSDAQ","기타 금속 가공제품 제조업",24/11/19,"ACTIVE"
"218410","알에프에이치아이씨","KOSDAQ","통신 및 방송 장비 제조업",15/06/30,"ACTIVE"
"148250","알엔투테크놀로지","KOSDAQ","전자부품 제조업",16/06/22,"ACTIVE"
"123010","알엔티엑스","KOSDAQ","전자부품 제조업",16/07/20,"ACTIVE"
"476830","알지노믹스","KOSDAQ","자연과학 및 공학 연구개발업",25/12/18,"ACTIVE"
"196170","알테오젠","KOSDAQ GLOBAL","자연과학 및 공학 연구개발업",14/12/12,"ACTIVE"
"123750","알톤","KOSDAQ","그외 기타 운송장비 제조업",10/07/02,"ACTIVE"
"459550","알트","KOSDAQ","통신 및 방송 장비 제조업",25/11/17,"ACTIVE"
"043100","알파에이아이","KOSDAQ","의료용 기기 제조업",00/08/08,"ACTIVE"
"117670","알파칩스","KOSDAQ","반도체 제조업",10/09/17,"ACTIVE"
"314140","알피바이오","KOSDAQ","의약품 제조업",22/09/29,"ACTIVE"
"291650","압타머사이언스","KOSDAQ","자연과학 및 공학 연구개발업",20/09/16,"ACTIVE"
"018250","애경산업보통주","KOSPI","기타 화학제품 제조업",18/03/22,"ACTIVE"
"161000","애경케미칼보통주","KOSPI","기초 화학물질 제조업",12/09/17,"ACTIVE"
"310200","애니플러스","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",18/12/21,"ACTIVE"
"179530","애드바이오텍","KOSDAQ","의약품 제조업",22/01/24,"ACTIVE"
"397810","애드포러스","KOSDAQ","광고업",25/08/22,"ACTIVE"
"0011A0","액스비스","KOSDAQ","기타 전기장비 제조업",26/03/09,"ACTIVE"
"052790","액토즈소프트","KOSDAQ","소프트웨어 개발 및 공급업",01/08/14,"ACTIVE"
"290740","액트로","KOSDAQ","전자부품 제조업",18/08/28,"ACTIVE"
"238090","앤디포스","KOSDAQ","플라스틱제품 제조업",16/10/12,"ACTIVE"
"092600","앤씨앤","KOSDAQ","반도체 제조업",07/06/26,"ACTIVE"
"129890","앱코","KOSDAQ","컴퓨터 및 주변장치 제조업",20/12/02,"ACTIVE"
"109960","앱토크롬","KOSDAQ","기타 전문 도매업",09/11/13,"ACTIVE"
"270520","앱튼","KOSDAQ","건축기술, 엔지니어링 및 관련 기술 서비스업",17/08/22,"ACTIVE"
"255440","야스","KOSDAQ","특수 목적용 기계 제조업",17/09/29,"ACTIVE"
"238120","얼라인드제네틱스","KOSDAQ","사진장비 및 광학기기 제조업",16/11/03,"ACTIVE"
"019990","에너토크","KOSDAQ","일반 목적용 기계 제조업",06/02/01,"ACTIVE"
"011090","에넥스보통주","KOSPI","가구 제조업",95/07/08,"ACTIVE"
"435570","에르코스 농업회사법인","KOSDAQ","도시락 및 식사용 조리식품 제조업",25/02/28,"ACTIVE"
"137310","에스디바이오센서보통주","KOSPI","의료용 기기 제조업",21/07/16,"ACTIVE"
"217480","에스디생명공학","KOSDAQ","기타 화학제품 제조업",17/03/02,"ACTIVE"
"121890","에스디시스템","KOSDAQ","전자부품 제조업",10/07/16,"ACTIVE"
"099220","에스디엔","KOSDAQ","기계장비 및 관련 물품 도매업",09/05/19,"ACTIVE"
"289080","에스브이인베스트먼트","KOSDAQ","기타 금융업",18/07/06,"ACTIVE"
"003080","에스비성보보통주","KOSPI","비료, 농약 및 살균, 살충제 제조업",76/12/23,"ACTIVE"
"034120","에스비에스보통주","KOSPI","텔레비전 방송업",03/06/25,"ACTIVE"
"042110","에스씨디","KOSDAQ","가정용 기기 제조업",00/07/13,"ACTIVE"
"246960","에스씨엘사이언스","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",19/02/01,"ACTIVE"
"270210","에스알바이오텍","KONEX","기타 화학제품 제조업",17/06/15,"ACTIVE"
"103230","에스앤더블류","KOSDAQ","일반 목적용 기계 제조업",09/08/05,"ACTIVE"
"101490","에스앤에스텍","KOSDAQ","전자부품 제조업",09/04/14,"ACTIVE"
"419530","에스에이엠지엔터테인먼트","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",22/12/06,"ACTIVE"
"036540","에스에프에이반도체","KOSDAQ","반도체 제조업",01/05/02,"ACTIVE"
"0008Z0","에스엔시스","KOSDAQ","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",25/08/19,"ACTIVE"
"091340","에스엔케이폴리텍","KOSDAQ","전자부품 제조업",07/07/30,"ACTIVE"
"005850","에스엘보통주","KOSPI","자동차 신품 부품 제조업",88/11/08,"ACTIVE"
"010580","에스엠벡셀보통주","KOSPI","자동차 신품 부품 제조업",94/12/27,"ACTIVE"
"460870","에스엠씨지","KOSDAQ","유리 및 유리제품 제조업",25/03/07,"ACTIVE"
"041510","에스엠엔터테인먼트","KOSDAQ GLOBAL","오디오물 출판 및 원판 녹음업",00/04/27,"ACTIVE"
"048550","에스엠컬처앤콘텐츠","KOSDAQ","광고업",01/01/18,"ACTIVE"
"365330","에스와이스틸텍","KOSDAQ","구조용 금속제품, 탱크 및 증기발생기 제조업",23/11/13,"ACTIVE"
"002170","에스와이티에스보통주","KOSPI","가죽, 가방 및 유사제품 제조업",89/11/10,"ACTIVE"
"012750","에스원보통주","KOSPI","경비, 경호 및 탐정업",96/01/30,"ACTIVE"
"033530","에스제이지세종보통주","KOSPI","자동차 신품 부품 제조업",02/09/25,"ACTIVE"
"217910","에스제이켐","KONEX","기초 화학물질 제조업",18/04/27,"ACTIVE"
"004060","에스지세계물산보통주","KOSPI","상품 종합 도매업",76/04/19,"ACTIVE"
"184230","에스지에이 솔루션즈","KOSDAQ","소프트웨어 개발 및 공급업",13/12/20,"ACTIVE"
"255220","에스지이","KOSDAQ","기타 비금속 광물제품 제조업",18/01/26,"ACTIVE"
"006125","에스케이디스커버리1우선주","KOSPI","기타금융",89/11/24,"ACTIVE"
"006120","에스케이디스커버리보통주","KOSPI","기타 금융업",76/06/29,"ACTIVE"
"302440","에스케이바이오사이언스보통주","KOSPI","기초 의약물질 제조업",21/03/18,"ACTIVE"
"326030","에스케이바이오팜보통주","KOSPI","자연과학 및 공학 연구개발업",20/07/02,"ACTIVE"
"475150","에스케이이터닉스보통주","KOSPI","건물 건설업",24/03/29,"ACTIVE"
"473000","에스케이증권제12호기업인수목적","KOSDAQ","금융 지원 서비스업",24/05/07,"ACTIVE"
"000660","에스케이하이닉스보통주","KOSPI","반도체 제조업",96/12/26,"ACTIVE"
"475660","에스켐","KOSDAQ","기타 화학제품 제조업",24/11/18,"ACTIVE"
"096630","에스코넥","KOSDAQ","통신 및 방송 장비 제조업",07/12/26,"ACTIVE"
"069510","에스텍","KOSDAQ","영상 및 음향기기 제조업",03/11/14,"ACTIVE"
"488280","에스투더블유","KOSDAQ","소프트웨어 개발 및 공급업",25/09/19,"ACTIVE"
"098660","에스티오","KOSDAQ","봉제의복 제조업",09/04/17,"ACTIVE"
"052020","에스티큐브","KOSDAQ","기계장비 및 관련 물품 도매업",01/07/05,"ACTIVE"
"237690","에스티팜","KOSDAQ GLOBAL","의약품 제조업",16/06/23,"ACTIVE"
"050760","에스폴리텍","KOSDAQ","플라스틱제품 제조업",02/05/16,"ACTIVE"
"000390","에스피삼화보통주","KOSPI","기타 화학제품 제조업",93/09/10,"ACTIVE"
"317830","에스피시스템스","KOSDAQ","특수 목적용 기계 제조업",19/08/14,"ACTIVE"
"043340","에쎈테크","KOSDAQ","일반 목적용 기계 제조업",00/08/29,"ACTIVE"
"023960","에쓰씨엔지니어링보통주","KOSPI","토목 건설업",97/06/23,"ACTIVE"
"163280","에어레인","KOSDAQ","일반 목적용 기계 제조업",24/11/08,"ACTIVE"
"298690","에어부산보통주","KOSPI","항공 여객 운송업",18/12/27,"ACTIVE"
"200710","에이디테크놀로지","KOSDAQ","반도체 제조업",14/12/16,"ACTIVE"
"475580","에이럭스","KOSDAQ","그외 기타 제품 제조업",24/11/01,"ACTIVE"
"096690","에이루트","KOSDAQ","컴퓨터 및 주변장치 제조업",10/12/01,"ACTIVE"
"298380","에이비엘바이오","KOSDAQ","기초 의약물질 제조업",18/12/19,"ACTIVE"
"203400","에이비온","KOSDAQ","자연과학 및 공학 연구개발업",21/09/08,"ACTIVE"
"003800","에이스침대","KOSDAQ","가구 제조업",96/05/03,"ACTIVE"
"088800","에이스테크놀로지","KOSDAQ","통신 및 방송 장비 제조업",06/03/27,"ACTIVE"
"241840","에이스토리","KOSDAQ","영화, 비디오물, 방송프로그램 제작 및 배급업",19/07/19,"ACTIVE"
"453860","에이에스텍","KOSDAQ","기타 화학제품 제조업",23/11/28,"ACTIVE"
"312610","에이에프더블류","KOSDAQ","1차 비철금속 제조업",19/07/01,"ACTIVE"
"015260","에이엔피보통주","KOSPI","전자부품 제조업",88/01/18,"ACTIVE"
"172670","에이엘티","KOSDAQ","반도체 제조업",23/07/27,"ACTIVE"
"481070","에이유브랜즈","KOSDAQ","섬유, 의복, 신발 및 가죽제품 소매업",25/04/03,"ACTIVE"
"060900","에이전트에이아이","KOSDAQ","전기업",02/09/17,"ACTIVE"
"445090","에이직랜드","KOSDAQ","반도체 제조업",23/11/13,"ACTIVE"
"267270","에이치디건설기계보통주","KOSPI","특수 목적용 기계 제조업",17/05/10,"ACTIVE"
"039570","에이치디씨랩스보통주","KOSPI","전기 및 통신 공사업",15/09/24,"ACTIVE"
"089470","에이치디씨현대이피보통주","KOSPI","기타 화학제품 제조업",06/09/25,"ACTIVE"
"009540","에이치디한국조선해양보통주","KOSPI","기타 금융업",99/08/24,"ACTIVE"
"071970","에이치디현대마린엔진보통주","KOSPI","일반 목적용 기계 제조업",09/05/15,"ACTIVE"
"267250","에이치디현대보통주","KOSPI","기타 금융업",17/05/10,"ACTIVE"
"322000","에이치디현대에너지솔루션보통주","KOSPI","반도체 제조업",19/11/19,"ACTIVE"
"267260","에이치디현대일렉트릭보통주","KOSPI","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",17/05/10,"ACTIVE"
"329180","에이치디현대중공업보통주","KOSPI","선박 및 보트 건조업",21/09/17,"ACTIVE"
"297890","에이치비솔루션","KOSDAQ","특수 목적용 기계 제조업",20/06/22,"ACTIVE"
"440290","에이치비인베스트먼트","KOSDAQ","기타 금융업",24/01/25,"ACTIVE"
"078150","에이치비테크놀러지","KOSDAQ","특수 목적용 기계 제조업",04/12/08,"ACTIVE"
"072990","에이치시티","KOSDAQ","기타 과학기술 서비스업",16/10/17,"ACTIVE"
"060560","에이치씨홈센타","KOSDAQ","기타 전문 도매업",02/07/11,"ACTIVE"
"036640","에이치알에스","KOSDAQ","합성고무 및 플라스틱 물질 제조업",00/05/30,"ACTIVE"
"487570","에이치에스효성보통주","KOSPI","기타 금융업",24/07/29,"ACTIVE"
"298050","에이치에스효성첨단소재보통주","KOSPI","화학섬유 제조업",18/07/13,"ACTIVE"
"044990","에이치엔에스하이텍","KOSDAQ","전자부품 제조업",24/10/25,"ACTIVE"
"003580","에이치엘비글로벌보통주","KOSPI","종합 소매업",90/03/23,"ACTIVE"
"278650","에이치엘비바이오스텝","KOSDAQ","자연과학 및 공학 연구개발업",19/11/27,"ACTIVE"
"067630","에이치엘비생명과학","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",08/11/25,"ACTIVE"
"047920","에이치엘비제약","KOSDAQ","자연과학 및 공학 연구개발업",15/12/21,"ACTIVE"
"115450","에이치엘비테라퓨틱스","KOSDAQ","기타 전문 도매업",10/03/26,"ACTIVE"
"196300","에이치엘비펩","KOSDAQ","기초 의약물질 제조업",16/12/07,"ACTIVE"
"239610","에이치엘사이언스","KOSDAQ","기타 식품 제조업",16/10/28,"ACTIVE"
"036170","에이치엠넥스","KOSDAQ","반도체 제조업",99/12/21,"ACTIVE"
"462020","에이치엠씨아이비제6호기업인수목적","KOSDAQ","금융 지원 서비스업",23/10/13,"ACTIVE"
"011200","에이치엠엠보통주","KOSPI","해상 운송업",95/10/05,"ACTIVE"
"148930","에이치와이티씨","KOSDAQ","기타 금속 가공제품 제조업",22/08/09,"ACTIVE"
"376270","에이치이엠파마","KOSDAQ","자연과학 및 공학 연구개발업",24/11/05,"ACTIVE"
"044780","에이치케이","KOSDAQ","특수 목적용 기계 제조업",00/09/07,"ACTIVE"
"195940","에이치케이이노엔","KOSDAQ GLOBAL","의약품 제조업",21/08/09,"ACTIVE"
"357230","에이치피오","KOSDAQ","기타 식품 제조업",21/05/14,"ACTIVE"
"355690","에이텀","KOSDAQ","전자부품 제조업",23/12/01,"ACTIVE"
"071670","에이테크솔루션","KOSDAQ","특수 목적용 기계 제조업",09/04/17,"ACTIVE"
"224110","에이텍모빌리티","KOSDAQ","통신 및 방송 장비 제조업",15/08/25,"ACTIVE"
"200470","에이팩트","KOSDAQ","반도체 제조업",14/12/26,"ACTIVE"
"207490","에이펙스인텍","KONEX","전구 및 조명장치 제조업",18/11/28,"ACTIVE"
"003060","에이프로젠바이오로직스보통주","KOSPI","의약품 제조업",84/10/19,"ACTIVE"
"007460","에이프로젠보통주","KOSPI","의약품 제조업",95/07/08,"ACTIVE"
"244920","에이플러스에셋보통주","KOSPI","보험 및 연금관련 서비스업",20/11/20,"ACTIVE"
"265520","에이피시스템","KOSDAQ","특수 목적용 기계 제조업",17/04/07,"ACTIVE"
"278470","에이피알보통주","KOSPI","기타 화학제품 제조업",24/02/27,"ACTIVE"
"054620","에이피에스","KOSDAQ","기타 금융업",01/12/04,"ACTIVE"
"230240","에치에프알","KOSDAQ","통신 및 방송 장비 제조업",15/12/16,"ACTIVE"
"159910","에코글로우","KOSDAQ","기타 화학제품 제조업",12/12/27,"ACTIVE"
"097780","에코볼트","KOSDAQ","자동차 신품 부품 제조업",08/01/23,"ACTIVE"
"101360","에코앤드림","KOSDAQ","일차전지 및 이차전지 제조업",20/07/30,"ACTIVE"
"128540","에코캡","KOSDAQ","자동차 신품 부품 제조업",18/12/05,"ACTIVE"
"086520","에코프로","KOSDAQ GLOBAL","기타 금융업",07/07/20,"ACTIVE"
"383310","에코프로에이치엔","KOSDAQ","기타 화학제품 제조업",21/05/28,"ACTIVE"
"038110","에코플라스틱","KOSDAQ","자동차 신품 부품 제조업",00/03/23,"ACTIVE"
"073540","에프알텍","KOSDAQ","통신 및 방송 장비 제조업",07/05/18,"ACTIVE"
"064850","에프앤가이드","KOSDAQ","기타 정보 서비스업",20/12/17,"ACTIVE"
"036810","에프에스티","KOSDAQ","전자부품 제조업",00/01/18,"ACTIVE"
"083500","에프엔에스테크","KOSDAQ","특수 목적용 기계 제조업",17/02/27,"ACTIVE"
"446440","에피바이오텍","KONEX","자연과학 및 공학 연구개발업",23/07/31,"ACTIVE"
"950130","엑세스바이오","KOSDAQ","의료용품 및 기타 의약 관련제품 제조업",13/05/30,"ACTIVE"
"205100","엑셈","KOSDAQ","소프트웨어 개발 및 공급업",14/11/07,"ACTIVE"
"356680","엑스게이트","KOSDAQ","소프트웨어 개발 및 공급업",23/03/16,"ACTIVE"
"317770","엑스페릭스","KOSDAQ","전자부품 제조업",19/08/01,"ACTIVE"
"069920","엑시온그룹","KOSDAQ","무점포 소매업",07/12/05,"ACTIVE"
"092870","엑시콘","KOSDAQ","특수 목적용 기계 제조업",15/10/22,"ACTIVE"
"019490","엑시큐어하이트론보통주","KOSPI","영상 및 음향기기 제조업",98/11/04,"ACTIVE"
"067570","엔브이에이치코리아","KOSDAQ","자동차 신품 부품 제조업",13/12/03,"ACTIVE"
"0004V0","엔비알모션","KOSDAQ","기타 금속 가공제품 제조업",26/01/14,"ACTIVE"
"236810","엔비티","KOSDAQ","광고업",21/01/21,"ACTIVE"
"101400","엔시트론","KOSDAQ","반도체 제조업",09/03/31,"ACTIVE"
"036570","엔씨보통주","KOSPI","소프트웨어 개발 및 공급업",03/05/22,"ACTIVE"
"224760","엔에스컴퍼니","KONEX","토목 건설업",15/07/31,"ACTIVE"
"451700","엔에이치기업인수목적29호","KOSDAQ","금융 지원 서비스업",23/06/23,"ACTIVE"
"466910","엔에이치기업인수목적30호","KOSDAQ","금융 지원 서비스업",23/12/01,"ACTIVE"
